PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Thouin, E; Dupéré, V; Denault, AS; Schoon, I				Thouin, Eliane; Dupere, Veronique; Denault, Anne-Sophie; Schoon, Ingrid			Beyond College for All: Portrait of Rapid and Successful School-to-Work Transitions Among Vulnerable Youth	DEVELOPMENTAL PSYCHOLOGY												For noncollege-bound youth, swiftly finding a satisfying job upon exiting compulsory schooling might support adjustment. Yet, youths' own job perceptions have rarely been considered in school-to-work transition research. Sequence analysis of monthly occupational status over 4 years (ages 16-20) in a low socioeconomic status Canadian sample overrepresenting academically-vulnerable youth (N = 386; 50% male; 23% visible minority) generated five school-to-work pathways: two work-bound ones with jobs perceived as aligned with career goals (Career Job, 10%) or not (Fill-In Job, 26%), alongside three others (Disconnected [15%], Prolonged Secondary Education [25%], Postsecondary Education [24%]). Mental health was strongest in the Career Job pathway. Male sex and adolescent employment were precursors to this advantageous pathway, underscoring the crucial role of work experience.					Schoon, Ingrid/AAC-5715-2019; Denault, Anne-Sophie/KIB-6931-2024	Denault, Anne-Sophie/0000-0002-0325-7472													0012-1649	1939-0599				SEP	2023	59	9					1573	1586		10.1037/dev0001536	http://dx.doi.org/10.1037/dev0001536		JUN 2023						37384517					WOS:001021176600001
J	Ren, JL; Wang, M; Arciuli, J				Ren, Jinglei; Wang, Min; Arciuli, Joanne			A Meta-Analysis on the Correlations Between Statistical Learning, Language, and Reading Outcomes	DEVELOPMENTAL PSYCHOLOGY												The purpose of this meta-analytic review is to investigate the relation between statistical learning (SL) and language-related outcomes, and between SL and reading-related outcomes. A comprehensive search of peer-reviewed published research resulted in 42 articles with 53 independent samples and 201 reported effect sizes (Pearson's r). Results of our robust variance estimation correlated effects model revealed a significant, moderate relation between SL and language-related outcomes, r = .236, p < .001, and a significant, moderate relation between SL and reading-related outcomes, r = .239, p < .001. Moreover, age, the writing system of the language, and SL paradigm moderate the strength of the association between SL and reading. Age is the only significant moderator on the strength of the association between SL and language. The findings from this meta-analysis shed light on the contribution of multiple factors that impact how SL relates to language and reading outcomes, with important implications for developing effective instructional practices that emphasize statistical regularities of oral and written materials in the classroom. Theoretical implications of these findings for language and reading development are discussed.					Wang, Min/KYQ-3882-2024	Arciuli, Joanne/0000-0002-7467-9939; Wang, Min/0000-0002-4224-4949													0012-1649	1939-0599				SEP	2023	59	9					1626	1644		10.1037/dev0001577	http://dx.doi.org/10.1037/dev0001577		JUN 2023						37384516					WOS:001021141900001
J	Langley, MD; Van Houghton, K; McBeath, MK; Lucca, K				Langley, Matthew D. D.; Van Houghton, Kaitlin; McBeath, Michael K. K.; Lucca, Kelsey			Children and Adults Exhibit a Common Vertical Attention Bias for Object Tops and Scene Bottoms	DEVELOPMENTAL PSYCHOLOGY												Adults have a vertical attention bias (VAB) that directs their focus toward object tops and scene bottoms. This is consistent with focusing attention on the informative aspects and affordances of the environment, and generally favoring a downward gaze. The smaller size of children, combined with their relatively limited interactions with objects and scenes, could lead them to have diminished bias that only gradually develops. Alternatively, an early coupling of attention to action space could lead to VAB similar to adults. The current study investigates the developmental timeline of VAB, comparing 4-7-year-olds to adults. Participants (N = 50 children, 53 adults; 58% White, 22% Asian, 6% Black, 2% Native American, and 12% other) observed naturalistic photographic triptychs (48 objects, 52 scenes, all online). They made similarity judgments comparing a test figure to two flanking figures containing either the same top or same bottom. We found that (a) children and adults exhibit a common VAB for object tops and scene bottoms and (b) the adult bias is stronger than children's. Exploratory analyses revealed the same age trend within children, with VAB increasing with age, and asymptoting at the adult level at age 8. This demonstrates that despite age and body size differences that could make the environment for young children relatively disparate from adults, their perceptual system is already largely attuned to their individual interactive action space, with only minor continuing residual development. The findings support that, like adults, young children focus their attention on their action space and body level affordances, where they interact more with tops of objects and bottoms of scenes.						Langley, Matthew/0000-0003-0040-2571													0012-1649	1939-0599				AUG	2023	59	8					1377	1388		10.1037/dev0001553	http://dx.doi.org/10.1037/dev0001553		JUN 2023						37358541					WOS:001019339200001
J	Chuey, A; Lockhart, K; Trouche, E; Keil, F				Chuey, Aaron; Lockhart, Kristi; Trouche, Emmanuel; Keil, Frank			Young Children Can Infer Information Preferences From Goals and Recommend Appropriate Sources to Others	DEVELOPMENTAL PSYCHOLOGY												As adults, we intuitively understand how others' goals influence their information-seeking preferences. For example, you might recommend a dense book full of mechanistic details to someone trying to learn about a topic in-depth, but a more lighthearted book flled with surprising stories to someone seeking entertainment. Moreover, you might do this with confdence despite knowing few details about either book. Even though we offer or receive such recommendations frequently as adults, we know little about how the ability to evaluate and recommend information sources to others develops. Two studies examined how children (6-9 years, Eastern U.S. residents, n = 311) and adults (U.S. residents, n = 180) select mechanistic and entertaining information sources for others depending on their goals. Participants recommended books containing mechanistic information to agents who wanted to learn and entertaining information to agents who wanted to have fun. In contrast to adults who strongly favored entertaining books, children recommended both kinds of books equally to a generally curious agent. These results suggest children can infer others' information-seeking preferences based on their goals and recommend appropriate information sources to satisfy those goals despite possessing little topical knowledge themselves.Public Significance Statement The current fndings demonstrate young children can reason about and recommend information sources to others despite often possessing little relevant knowledge themselves. These fndings also highlight a potential decline in interest in causal mechanisms into adulthood, which is of potential importance to educators wishing to increase interest and curiosity toward science, technology, engineering, and mathematics topics.						Chuey, Aaron/0000-0002-8991-7530													0012-1649	1939-0599				AUG	2023	59	8					1511	1518		10.1037/dev0001573	http://dx.doi.org/10.1037/dev0001573		JUN 2023						37358540					WOS:001019332700001
J	Gönül, B; Sahin-Acar, B; Killen, M				Gönül, Buse; Sahin-Acar, Basak; Killen, Melanie			Adolescents View Social Exclusion Based on Social Class as More Wrong Than Do Children	DEVELOPMENTAL PSYCHOLOGY												Psychological attitudes about social status hierarchies and social mobility often reflect stereotypic expectations about competencies and entitlements based on inequalities. Children who experience exclusion based on social class are at risk of experiencing a lack of opportunities, contributing to societal disparities. Recently, developmental science has examined the origins of attitudes that contribute to social exclusion, reflecting moral judgments about fairness as well as societal and group-based concerns about norms and intergroup dynamics. This study investigated children's reasoning about intergroup exclusion by focusing on social class as a potential exclusion criterion for children and adolescents in peer contexts in Turkiye, an understudied context for research. Participants living in a metropolitan area of Turkiye (N = 270) between the ages of 8-10 (M-age = 9.80; SD = .77; 53.5% girls) and 14-16 (M-age = 15.51; SD = .93, 61.7% girls) from lower and higher socioeconomic backgrounds were asked for their exclusion evaluations, emotion attributions, related justifications, and individual solutions. While participants overall viewed social class-based social exclusion as wrong, adolescents typically viewed it as more wrong than did children. Adolescents focused on unfair treatment and discrimination, whereas children focused on interpersonal aspects of social exclusion more frequently. Older participants from lower socioeconomic status (SES) viewed the excluders' intentions as discriminatory more often than did older participants from higher SES who desired to protect the status quo. These findings shed new light on how children and adolescents evaluate societal-based biases contributing to peer social exclusion.					Sahin-Acar, Basak/Q-9728-2016; Gonul, Buse/ABC-7241-2021	Gonul, Buse/0000-0002-7538-8420													0012-1649	1939-0599				SEP	2023	59	9					1703	1715		10.1037/dev0001564	http://dx.doi.org/10.1037/dev0001564		JUN 2023						37347893					WOS:001016484400001
J	Nikstat, A; Beam, CR; Riemann, R				Nikstat, Amelie; Beam, Christopher R.; Riemann, Rainer			Gene-Environment Interplay in Internalizing Problem Behavior	DEVELOPMENTAL PSYCHOLOGY												Behavior genetic methods are useful for examining mechanisms underlying the interaction between genetic and family environmental factors of internalizing problem behavior (INT). Previous twin studies, however, have shown little consistency in interaction patterns, depending on type and operationalization of measured environments. The aim of the current study was to explore different gene-by-environment interaction patterns among different family-level environmental risk factors and resources known to correlate with INT. Using an empirical-based approach, we combined various indicators of the family environment to derive four dimensions: positive parenting, negative parenting, lack of parental resources, and socioeconomic status. We then used a genetically informed design of twins raised in the same family to test whether interaction patterns followed a diathesis stress or vantage sensitivity model formulation. The sample consisted of 2,089 twin pairs and their families from two twin birth cohorts (ages 11 and 17) participating in Wave 1 of the German TwinLife study of social inequalities. In line with a vantage sensitivity pattern of interaction and with the bioecological model of development (Bronfenbrenner & Ceci, 1994), evidence for a general mechanism of gene-environment interaction with increasing nonshared environmental variance for more adverse and less propitious family conditions was found. In preadolescence, parenting behavior had a greater moderating influence on INT compared to general family conditions like socioeconomic status. Interventions for INT that directly involve parents, thus, may be more important in preadolescent populations whereas individual interventions for adolescents may be more successful if they are adapted to different levels of socioeconomic status.						Beam, Christopher/0000-0001-6827-409X; Riemann, Rainer/0000-0001-5805-4536; Nikstat, A./0000-0002-3135-7139													0012-1649	1939-0599				AUG	2023	59	8					1470	1483		10.1037/dev0001567	http://dx.doi.org/10.1037/dev0001567		JUN 2023						37347896					WOS:001016556200001
J	Debatin, T; Stoeger, H; Ziegler, A				Debatin, Tobias; Stoeger, Heidrun; Ziegler, Albert			Modeling Social, Dimensional, and Temporal Comparisons in Self-Concept Development With the Random Intercept Cross-Lagged Panel Model: A Methodological-Substantive Integration	DEVELOPMENTAL PSYCHOLOGY												In recent years, discussion of the limitations of the standard cross-lagged panel model (CLPM) has increased, and the random intercept cross-lagged panel model (RI-CLPM) has been proposed as an improved approach to modeling. By now, there are some first applications of the model to investigate reciprocal relations in self-concept development. However, a methodological-substantive integration of the model in the context of the three major comparison processes in self-concept development is still missing, and it has not been used to evaluate dimensional and temporal comparison effects. We provide such an integration in self-concept theory and applied the RI-CLPM to investigate social, dimensional, and temporal comparison effects simultaneously. Investigating a sample of 701 German students from the middle of Grade 9 to the middle of Grade 10, we confirmed previous results by finding trait-like stability in science, technology, engineering, and mathematics (STEM) self-concept as well as in STEM and language achievement. We also found evidence for all three comparison effects, but evidence for dimensional comparison effects was only found at the between-person level of the RI-CLPM.																			0012-1649	1939-0599				SEP	2023	59	9					1595	1607		10.1037/dev0001568	http://dx.doi.org/10.1037/dev0001568		JUN 2023						37347894					WOS:001016550900001
J	Malamut, ST; Salmivalli, C				Malamut, Sarah T.; Salmivalli, Christina			Adolescent Victimization Predicts Adult Depression and Aggression: The Role of Rumination	DEVELOPMENTAL PSYCHOLOGY												Victimization during school years can have detrimental effects on individuals' adjustment, lasting even into adulthood. In the current study, we examine whether there is an indirect effect of victimization on adult depression and aggression, via sad and angry rumination about past victimization. Participants included 1,319 Finnish individuals (59.5% identified as women; 97.4 native Finns) who were followed from adolescence into adulthood (M-age = 25.78, SD = 1.35). Victimization was indirectly associated with adult depression and aggression, through sad and angry ruminations, respectively. The findings suggest that intervention efforts targeting rumination could help victimized individuals avoid lasting ill effects from their experiences.																			0012-1649	1939-0599				AUG	2023	59	8					1464	1469		10.1037/dev0001544	http://dx.doi.org/10.1037/dev0001544		JUN 2023						37347895					WOS:001016474100001
J	Bustamante, AS; Bermudez, VN; Ochoa, KD; Belgrave, AB; Vandell, DL				Bustamante, Andres S.; Bermudez, Vanessa N.; Ochoa, Karlena D.; Belgrave, Ashlee B.; Vandell, Deborah Lowe			Quality of Early Childcare and Education Predicts High School STEM Achievement for Students From Low-Income Backgrounds	DEVELOPMENTAL PSYCHOLOGY												High-quality early childcare and education (ECE) has demonstrated long-term associations with positive educational and life outcomes and can be particularly impactful for children from low-income backgrounds. This study extends the literature on the long-term associations between high-quality caregiver sensitivity and responsiveness and cognitive stimulation (i.e., caregiving quality) in ECE settings and success in science, technology, engineering, and mathematics (STEM) in high school. Using the 1991 National Institute of Child Health and Human Development Study of Early Child Care and Youth Development (n = 1,096; 48.6% female; 76.4% White, 11.3% African American, 5.8% Latine, 6.5% other), results demonstrated that caregiving quality in ECE was associated with reduced disparities between low- and higher-income children's STEM achievement and school performance at age 15. Disparities in STEM school performance (i.e., enrollment in advanced STEM courses and STEM grade point average) and STEM achievement (i.e., Woodcock-Johnson cognitive battery) were reduced when children from lower-income families experienced more exposure to higher caregiving quality in ECE. Further, results suggested an indirect pathway for these associations from caregiving quality in ECE to age 15 STEM success through increased STEM achievement in Grades 3 through 5 (ages 8-11 years). Findings suggest that community-based ECE is linked to meaningful improvements in STEM achievement in Grades 3 through 5 which in turn relates to STEM achievement and school performance in high school, and caregiving quality in ECE is particularly important for children from lower-income backgrounds. This work has implications for policy and practice positioning caregivers' cognitive stimulation and sensitivity in ECE settings across the first 5 years of life as a promising lever for bolstering the STEM pipeline for children from lower-income backgrounds.						Bustamante, Andres/0000-0002-7678-816X; Vandell, Deborah/0000-0003-2373-9783													0012-1649	1939-0599				AUG	2023	59	8					1440	1451		10.1037/dev0001546	http://dx.doi.org/10.1037/dev0001546		JUN 2023						37326529					WOS:001009883000001
J	Koepp, AE; Watts, TW; Gershoff, ET; Ahmed, SF; Davis-Kean, P; Duncan, GJ; Kuhfeld, M; Vandell, DL				Koepp, Andrew E.; Watts, Tyler W.; Gershoff, Elizabeth T.; Ahmed, Sammy F.; Davis-Kean, Pamela; Duncan, Greg J.; Kuhfeld, Megan; Vandell, Deborah L.			Attention and Behavior Problems in Childhood Predict Adult Financial Status, Health, and Criminal Activity: A Conceptual Replication and Extension of Moffitt et al. (2011) Using Cohorts From the United States and the United Kingdom	DEVELOPMENTAL PSYCHOLOGY												This study is a conceptual replication of a widely cited study by Moffitt et al. (2011) which found that attention and behavior problems in childhood (a composite of impulsive hyperactive, inattentive, and impulsive-aggressive behaviors labeled "self-control") predicted adult financial status, health, and criminal activity. Using data from longitudinal cohort studies in the United States (n = 1,168) and the United Kingdom (n = 16,506), we largely reproduced their pattern of findings that attention and behavior problems measured across the course of childhood predicted a range of adult outcomes including educational attainment (beta(U.S). = -0.22, beta(U.K). = -0.13) and spending time in jail (ORU.S. = 1.74, ORU.K. = 1.48). We found that associations with outcomes in education, work, and finances diminished in the presence of additional covariates for children's home environment and achievement but associations for other outcomes were more robust. We also found that attention and behavior problems across distinct periods of childhood were associated with adult outcomes. Specific attention and behavior problems showed some differences in predicting outcomes in the U.S. cohort, with attention problems predicting lower educational attainment and hyperactivity/impulsivity predicting ever spending time in jail. Together with the findings fromMoffitt et al., our studymakes clear that childhood attention and behavior problems are associated with a range of outcomes in adulthood for cohorts born in the 1950s, 1970s, and 1990s across three countries. Public Significance Statement This study reveals that findings from Moffitt et al. (2011) that children exhibiting attention and behavior problems had greater financial struggles, poorer health, and a greater likelihood of criminality once they reached adulthood, generalized to cohorts born in different decades in the United States and the United Kingdom. Given the consistency of findings across cohorts, attention, and behavior problems in childhood appear to make it difficult to meet the demands of one's environment throughout development.					Ahmed, Sammy/AAW-7661-2021	Koepp, Andrew/0000-0002-6976-8507; Vandell, Deborah/0000-0003-2373-9783													0012-1649	1939-0599				AUG	2023	59	8					1389	1406		10.1037/dev0001533	http://dx.doi.org/10.1037/dev0001533		JUN 2023						37276139					WOS:001000497300001
J	Pauen, S; Peykarjou, S				Pauen, Sabina; Peykarjou, Stefanie			Infants' Fast Neural Categorization of Artificial Objects: The Impact of Stimulus and Task Characteristics	DEVELOPMENTAL PSYCHOLOGY												This study explores how 7-month-old infants categorize graphical images varying in basic perceptual features by using a fast periodic visual stimulation (FPVS) task. Most participants were Caucasian and their parents had a higher education, but the family's socioeconomic background was mixed. Experiment 1 (N = 23) tested brain responses to configurational versus scrambled image sequences and found an oddball effect for both conditions, with configurational information leading to stronger neural responses. Experiment 2 explored the role of category learning for later FPVS performance: Group A (control; n = 22) participated in the FPVS categorization task only. Group B (fam; n = 21) was first familiarized with standard exemplars. Group C (fam + contrast; n = 29) was presented an additional exemplar of the contrasting category before the FPVS task. Electroencephalogram analyses revealed a decrease in Nc amplitude (measuring attention) throughout the familiarization phase. Long looking at the out-of-category exemplar in Group C indicated infants' visual interest. Brain responses in the subsequently presented FPVS were strong but did not differ between groups. This highlights the ability of the infant brain to organize perceptual input very rapidly without requiring familiarization but also points to the need for further studies exploring brain processes associated with infants' category learning and categorization at the brain level.Public Significance StatementWithin milliseconds, the brain of 7-month-old infants categorized artificial objects based on low-level perceptual features, but responses were stronger when additional configurational information was provided. A familiarization with the standard category led to neural adaptation and to visual interest in a subsequently presented out-of-category exemplar, but this experience did not affect categorization in a FPVS task, thus pointing to the need of more studies exploring the mechanisms underlying infant categorization.					Peykarjou, Stefanie/AAA-6577-2022	Peykarjou, Stefanie/0000-0002-5367-125X; Pauen, Sabina/0000-0001-5129-9004													0012-1649	1939-0599				AUG	2023	59	8					1496	1510		10.1037/dev0001518	http://dx.doi.org/10.1037/dev0001518		JUN 2023						37261784					WOS:001000097300001
J	Choe, DE; Deer, LK; Hastings, PD				Choe, Daniel Ewon; Deer, LillyBelle K.; Hastings, Paul D.			Latent Class Analysis of Maternal Depression From Pregnancy Through Early Childhood: Differences in Children's Executive Functions	DEVELOPMENTAL PSYCHOLOGY												Prenatal and postpartum depression are highly prevalent worldwide, and emerging evidence suggests they contribute to impairments in children's executive functions. Studies of maternal depression, however, have focused on the postpartum and postnatal periods with relatively less consideration of prenatal influences on child development. This study of the large population-based Avon Longitudinal Study of Parents and Children U.K. cohort estimates latent classes of maternal depression across the prenatal, postpartum, and postnatal periods to capture heterogeneity in the developmental timing and length of maternal depression, as well as to test whether latent classes differ in children's executive function impairments in middle childhood. Repeated measures latent class analysis yielded five groups demonstrating unique patterns of change in maternal depression from pregnancy through early childhood (n = 13,624). Latent classes differed in executive functions at age 8 among a subsample of children (n = 6,870). Children exposed to chronic maternal depression beginning in utero showed the most impairments in inhibitory control while accounting for child sex, verbal IQ, parents' highest education level, and average family income in childhood. The critical roles of the timing and length of children's exposure to maternal depression are discussed in relation to executive function development, prevention, and intervention.					Choe, Daniel/V-3807-2019; Deer, LillyBelle/W-9369-2019	Choe, Daniel/0000-0002-3867-855X													0012-1649	1939-0599				AUG	2023	59	8					1452	1463		10.1037/dev0001540	http://dx.doi.org/10.1037/dev0001540		MAY 2023						37199926					WOS:000991017800001
J	Pietto, ML; Giovannetti, F; Segretin, MS; Kamienkowski, JE; Lipina, SJ				Pietto, Marcos Luis; Giovannetti, Federico; Segretin, Maria S.; Kamienkowski, Juan E.; Lipina, Sebastian J.			Increased Integration of Functional Connectivity After Cognitive Intervention in Preschoolers From Low Socioeconomic Status	DEVELOPMENTAL PSYCHOLOGY												Cognitive interventions that involve executive functions (EF)-demanding activities are effective in changing task-related brain activity in children from homes with low socioeconomic status (SES). However, less is known about the efficiency of EF-based interventions in modifying segregation and integration properties of the functional neural organization during a resting state. Further, the consideration of the initial cognitive performance in the design of interventions and its role in the outcome of cognitive training has been poorly studied. The present study aimed to examine the impact of two individualized cognitive interventions with EF-demanding activities on brain connectivity in preschoolers (n = 79) from low-SES homes in Argentina using complex network analysis. At baseline, participants were classified as high- or low-performers based on their performance in an inhibitory control task, and then they were assigned into intervention and control groups within each performance level. Before and after the intervention, the neural activity of each child was recorded at rest using a mobile electroencephalogram device. We found significant intervention-related changes in global efficiency, global strength, and the strength of long-range connections in the ? frequency band in the intervention low-performing group. These findings support the idea that patterns of processing crucial information in the brain may be modified in children from low-SES homes through an EF-based intervention. Finally, these findings show different intervention-related effects on neural activity between children with low and high initial cognitive performance and add new evidence about the interaction between individual characteristics and intervention approaches.Public Significance StatementThe present study suggests that EF-based interventions may help to promote patterns for processing crucial information in the brain among children from low-SES homes. Additionally, it highlights the importance of considering individual differences in the development of interventions, which may be an essential step toward designs aimed to meet the needs of specific individuals or at improving specific neural and cognitive processes.					Segretin, Maria/AFV-6834-2022; Giovannetti, Federico/JXW-7688-2024	Kamienkowski, Juan Esteban/0000-0002-5725-6539; Pietto, Marcos Luis/0000-0003-4130-7992													0012-1649	1939-0599				OCT	2023	59	10					1823	1838		10.1037/dev0001541	http://dx.doi.org/10.1037/dev0001541		MAY 2023						37199923					WOS:000990974300001
J	Bennett-Pierre, G; Weinraub, M; Newcombe, NS; Gunderson, EA				Bennett-Pierre, Grace; Weinraub, Marsha; Newcombe, Nora S.; Gunderson, Elizabeth A.			"This Is Hard!" Children's and Parents' Talk About Difficulty During Dyadic Interactions	DEVELOPMENTAL PSYCHOLOGY												Children's beliefs about the contribution of effort and ability to success and failure shape their decisions to persist or give up on challenging tasks, with consequences for their academic success. But how do children learn about the concept of "challenge"? Prior work has shown that parents' verbal responses to success and failure shape children's motivational beliefs. In this study, we explore another type of talk-parent and child talk about difficulty-which could contribute to children's motivational beliefs. We performed secondary analyses of two observational studies of parent-child interactions in the United States (Boston and Philadelphia) from age 3 to fourth grade (Study 1, 51% girls, 65.5% White, at least 43.2% below Federal poverty line) and at first grade (Study 2, 54% girls, 72% White, family income-to-needs ratio M [SD] = 4.41 [2.95]) to identify talk about difficulty, characterize the content of those statements, and assess whether task context, child and parent gender, child age, and other parent motivational talk were associated with the quantity of child and parent difficulty talk. We found that many families did discuss difficulty, with variation among families. Parents and children tended to use general statements to talk about difficulty (e.g., "That was hard!"), and task context affected child and parent difficulty talk. In the NICHD-SECCYD dataset, mothers' highlighting how task features contributed to task difficulty was positively correlated with their process praise, suggesting that this talk could be motivationally relevant.						Gunderson, Elizabeth/0000-0001-7108-2283													0012-1649	1939-0599				JUL	2023	59	7					1268	1282		10.1037/dev0001555	http://dx.doi.org/10.1037/dev0001555		MAY 2023						37199920					WOS:000992274700001
J	Bibby, ES; Choukas-Bradley, S; Widman, L; Turpyn, C; Prinstein, MJ; Telzer, EH				Bibby, Emily S.; Choukas-Bradley, Sophia; Widman, Laura; Turpyn, Caitlin; Prinstein, Mitchell J.; Telzer, Eva H.			A Longitudinal Assessment of Adolescents' Sexual Communication With Parents, Best Friends, and Dating Partners	DEVELOPMENTAL PSYCHOLOGY												Sexual health communication in adolescence is important for sexual well-being. With limited empirical work utilizing longitudinal methodologies, this study aimed to investigate how the frequency of sexual communication with parents, peers, and dating partners changes across adolescence and varies based on sex, race/ethnicity, and sexual orientation. Participants included 886 U.S. adolescents (54.4% females; 45.9% White, 22.6% Hispanic/Latinx, 21.6% Black/African American) surveyed yearly from middle school through 12th grade. Growth curve models were used to estimate trajectories of the frequency in communication. Results showed curvilinear trajectories for adolescents' sexual communication with their parents, best friends, and dating partners over time. Although all three trajectories showed curvilinear patterns, sexual communication with parents and best friends increased earlier in adolescence and leveled off, while sexual communication with dating partners was lower in early adolescence and showed a steep increase across adolescence. Communication trajectories significantly diverged depending on adolescents' sex and race/ethnicity but not their sexual orientation. This study provides the first evidence of developmental changes over time in adolescent sexual communication with parents, best friends, and dating partners. Developmental implications for adolescents' sexual decision making are discussed.					Prinstein, Mitchell/F-7955-2013	Widman, Laura/0000-0001-8117-5467; Bibby, Emily/0000-0002-6398-1489													0012-1649	1939-0599				JUL	2023	59	7					1300	1314		10.1037/dev0001556	http://dx.doi.org/10.1037/dev0001556		MAY 2023						37199922					WOS:000990742000001
J	Edgar, EV; Todd, JT; Eschman, B; Hayes, T; Bahrick, LE				Edgar, Elizabeth V.; Todd, James Torrence; Eschman, Bret; Hayes, Timothy; Bahrick, Lorraine E.			Effects of English Versus Spanish Language Exposure on Basic Multisensory Attention Skills Across 3 to 36 Months of Age	DEVELOPMENTAL PSYCHOLOGY												Recent research has demonstrated that individual differences in infant attention to faces and voices of women speaking predict language outcomes in childhood. These findings have been generated using two new audiovisual attention assessments appropriate for infants and young children, the Multisensory Attention Assessment Protocol (MAAP) and the Intersensory Processing Efficiency Protocol (IPEP). The MAAP and IPEP assess three basic attention skills (sustaining attention, shifting/disengaging, intersensory matching), as well as distractibility, deployed in the context of naturalistic audiovisual social (women speaking English) and nonsocial events (objects impacting a surface). Might children with differential exposure to Spanish versus English show different patterns of attention to social events on these protocols as a function of language familiarity? We addressed this question in several ways using children (n = 81 dual-language learners; n = 23 monolingual-language learners) from South Florida, tested longitudinally across 3-36 months. Surprisingly, results indicated no significant English language advantage on any attention measure for children from monolingual English versus dual English-Spanish language environments. Second, for dual-language learners, exposure to English changed across age, decreasing slightly from 3-12 months and then increasing considerably by 36 months. Furthermore, for dual-language learners, structural equation modeling analyses revealed no English language advantage on the MAAP or IPEP as a function of degree of English language exposure. The few relations found were in the direction of greater performance for children with greater Spanish exposure. Together, findings indicate no English language advantage for basic multisensory attention skills assessed by the MAAP or IPEP between the ages of 3 to 36 months.					Bahrick, Lorraine/JUU-2714-2023	Edgar, Elizabeth/0000-0003-4419-1876; , Lorraine/0000-0002-4126-7065													0012-1649	1939-0599				AUG	2023	59	8					1359	1376		10.1037/dev0001549	http://dx.doi.org/10.1037/dev0001549		MAY 2023						37199930					WOS:000992313500001
J	Tein, JY; Wang, FL; Oro, V; Kim, H; Shaw, D; Wilson, M; Lemery-Chalfant, K				Tein, Jenn-Yun; Wang, Frances L. L.; Oro, Veronica; Kim, Hanjoe; Shaw, Daniel; Wilson, Melvin; Lemery-Chalfant, Kathryn			The Role of Early Intervention for Adolescent Mental Health and Polydrug Use: Cascading Mediation Through Childhood Growth in the General Psychopathology (p) Factor	DEVELOPMENTAL PSYCHOLOGY												This study is a secondary data analysis that extends knowledge about the effects of the early childhood Family Check-Up (FCU) intervention to trajectories of general psychopathology problems (p factor) across early and middle childhood, and effects on adolescent psychopathology and polydrug use. The Early Steps Multisite study (ClinicalTrials.gov Identifier NCT00538252) is a randomized controlled trial of the FCU and consists of a large, racially and ethnically diverse sample of children who grew up in low-income households in Pittsburgh, Pennsylvania; Eugene, Oregon; and Charlottesville, Virginia (n = 731; 49% female; 27.6% African American, 46.7% European American, 13.3% Hispanic/Latinx). To represent a comorbid presentation of internalizing and externalizing problems, we fit a bifactor model that included a general psychopathology (p) factor at eight ages in early childhood (ages 2-4), middle childhood (ages 7.5-10.5), and adolescence (age 14). Latent growth curve modeling was conducted to examine trajectories of the p factor across ages within the developmental periods of early and middle childhood. The effects of FCU on the reductions in growth in the childhood p factor had cascading effects on adolescent p factor (i.e., within-domain effect) and polydrug use (i.e., across-domain effect). Findings underscore the utility of the early FCU in preventing a host of maladaptive adolescent outcomes across diverse settings and populations.																			0012-1649	1939-0599				AUG	2023	59	8					1484	1495		10.1037/dev0001543	http://dx.doi.org/10.1037/dev0001543		MAY 2023						37199932					WOS:000992282900001
J	Tecwyn, EC; Mazumder, P; Buchsbaum, D				Tecwyn, Emma C.; Mazumder, Pingki; Buchsbaum, Daphna			One- and Two-Year-Olds Grasp That Causes Must Precede Their Effects	DEVELOPMENTAL PSYCHOLOGY												Knowing the temporal direction of causal relations is critical for producing desired outcomes and explaining events. Existing evidence suggests that children start to grasp that causes must precede their effects (the temporal priority principle) by age 3; however, whether younger children also understand this has, to our knowledge, not previously been tested. Given the importance of temporal priority in making sense of the world, we explored when knowledge of this principle develops. In the present study, conducted in a lab or museum in a Canadian city, 1- and 2-year-old children observed an adult perform action A on a puzzle box (e.g., spinning a dial), following which an effect E occurred (a sticker was dispensed), following which the adult performed action B (e.g., pushing a button; A-E-B sequence). In line with the temporal priority principle, toddlers were significantly more likely to manipulate A than B (Experiment 1, N = 41, 22 female), even when A was spatially disconnected from the sticker dispenser and further from it than action B (Experiment 2, N = 42, 25 female). In Experiment 3 (N = 50, 25 female), toddlers observed an A-B-E sequence such that both actions A and B were performed prior to effect E. Here, they primarily intervened on B, which ruled out that success in Experiments 1-2 was based on a primacy effect. A lack of any age effects across experiments suggests that within the second year of life, children already grasp that causes must precede their effects, providing key insights into causal reasoning in early childhood.						Tecwyn, Emma/0000-0002-2343-2282; Buchsbaum, Daphna/0000-0002-8716-7756													0012-1649	1939-0599				AUG	2023	59	8					1519	1531		10.1037/dev0001551	http://dx.doi.org/10.1037/dev0001551		MAY 2023						37199925					WOS:000992299300001
