PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Benear, SL; Popal, HS; Zheng, YY; Tanriverdi, B; Murty, VP; Perlman, SB; Olson, IR; Newcombe, NS				Benear, Susan L.; Popal, Haroon S.; Zheng, Yinyuan; Tanriverdi, Buesra; Murty, Vishnu P.; Perlman, Susan B.; Olson, Ingrid R.; Newcombe, Nora S.			Setting boundaries: Development of neural and behavioral event cognition in early childhood	DEVELOPMENTAL SCIENCE												The ongoing stream of sensory experience is so complex and ever-changing that we tend to parse this experience at "event boundaries," which structures and strengthens memory. Memory processes undergo profound change across early childhood. Whether young children also divide their ongoing processing along event boundaries, and if those boundaries relate to memory, could provide important insight into the development of memory systems. In Study 1, 4-7-year-old children and adults segmented a cartoon, and we tested their memory. Children's event boundaries were more variable than adults' and differed in location and consistency of agreement. Older children's event segmentation was more adult-like than younger children's, and children who segmented events more like adults had better memory for those events. In Study 2, we asked whether these developmental differences in event segmentation had their roots in distinct neural representations. A separate group of 4-8-year-old children watched the same cartoon while undergoing an fMRI scan. In the right hippocampus, greater pattern dissimilarity across event boundaries compared to within events was evident for both child and adult behavioral boundaries, suggesting children and adults share similar event cognition. However, the boundaries identified by a data-driven Hidden Markov Model found that a different brain region-the left and right angular gyrus-aligned only with event boundaries defined by children. Overall, these data suggest that children's event cognition is reasonably well-developed by age 4 but continues to become more adult-like across early childhood. RESEARCH HIGHLIGHTSAdults naturally break their experience into events, which structures and strengthens memory, but less is known about children's event perception and memory.Study 1 had adults and children segment and remember events from an animated show, and Study 2 compared those segmentations to other children's fMRI data.Children show better recognition and temporal order memory and more adult-like event segmentation with age, and children who segment more like adults have better memory.Children's and adults' behavioral boundaries mapped onto pattern similarity differences in hippocampus, and children's behavioral boundaries matched a data-driven model's boundaries in angular gyrus.					Benear, Susan/GQB-5349-2022	Popal, Haroon/0000-0002-4508-5218; Zheng, Yinyuan/0000-0001-5808-8947; Benear, Susan/0000-0001-7448-9230													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13409	http://dx.doi.org/10.1111/desc.13409		MAY 2023						37183213					WOS:000988239200001
J	Shin, GH; Mun, S				Shin, Gyu-Ho; Mun, Seongmin			Explainability of neural networks for child language: Agent-First strategy in comprehension of Korean active transitive construction	DEVELOPMENTAL SCIENCE												This study investigates how neural networks address the properties of children's linguistic knowledge, with a focus on the Agent-First strategy in comprehension of an active transitive construction in Korean. We develop various neural-network models and measure their classification performance on the test stimuli used in a behavioural experiment involving scrambling and omission of sentential components at varying degrees. Results show that, despite some compatibility of these models' performance with the children's response patterns, their performance does not fully approximate the children's utilisation of this strategy, demonstrating by-model and by-condition asymmetries. This study's findings suggest that neural networks can utilise information about formal co-occurrences to access the intended message to a certain degree, but the outcome of this process may be substantially different from how a child (as a developing processor) engages in comprehension. This implies some limits of neural networks on revealing the developmental trajectories of child language. Research HighlightsThis study investigates how neural networks address properties of child language.We focus on the Agent-First strategy in comprehension of Korean active transitive.Results show by-model/condition asymmetries against children's response patterns.This implies some limits of neural networks on revealing properties of child language.					Shin, Gyu-Ho/AAA-2232-2021; Seongmin, Mun/KGK-5443-2024	Shin, Gyu-Ho/0000-0002-8157-7148													1363-755X	1467-7687				2023 MAY 10	2023										10.1111/desc.13405	http://dx.doi.org/10.1111/desc.13405		MAY 2023						37161692					WOS:000985047700001
J	Nallet, C; Berent, I; Werker, JF; Gervain, J				Nallet, Caroline; Berent, Iris; Werker, Janet F.; Gervain, Judit			The neonate brain's sensitivity to repetition-based structure: Specific to speech?	DEVELOPMENTAL SCIENCE												Newborns are able to extract and learn repetition-based regularities from the speech input, that is, they show greater brain activation in the bilateral temporal and left inferior frontal regions to trisyllabic pseudowords of the form AAB (e.g., "babamu") than to random ABC sequences (e.g., "bamuge"). Whether this ability is specific to speech or also applies to other auditory stimuli remains unexplored. To investigate this, we tested whether newborns are sensitive to regularities in musical tones. Neonates listened to AAB and ABC tones sequences, while their brain activity was recorded using functional Near-Infrared Spectroscopy (fNIRS). The paradigm, the frequency of occurrence and the distribution of the tones were identical to those of the syllables used in previous studies with speech. We observed a greater inverted (negative) hemodynamic response to AAB than to ABC sequences in the bilateral temporal and fronto-parietal areas. This inverted response was caused by a decrease in response amplitude, attributed to habituation, over the course of the experiment in the left fronto-temporal region for the ABC condition and in the right fronto-temporal region for both conditions. These findings show that newborns' ability to discriminate AAB from ABC sequences is not specific to speech. However, the neural response to musical tones and spoken language is markedly different. Tones gave rise to habituation, whereas speech was shown to trigger increasing responses over the time course of the study. Relatedly, the repetition regularity gave rise to an inverted hemodynamic response when carried by tones, while it was canonical for speech. Thus, newborns' ability to detect repetition is not speech-specific, but it engages distinct brain mechanisms for speech and music. RESEARCH HIGHLIGHTSThe ability of newborns' to detect repetition-based regularities is not specific to speech, but also extends to other auditory modalities.The brain mechanisms underlying speech and music processing are markedly different.						Nallet, Caroline/0000-0002-8968-3762													1363-755X	1467-7687				2023 MAY 3	2023										10.1111/desc.13408	http://dx.doi.org/10.1111/desc.13408		MAY 2023						37138509					WOS:000980770500001
J	Skelton, AE; Franklin, A; Bosten, JM				Skelton, Alice E.; Franklin, Anna; Bosten, Jenny M.			Colour vision is aligned with natural scene statistics at 4 months of age	DEVELOPMENTAL SCIENCE												Visual perception in adult humans is thought to be tuned to represent the statistical regularities of natural scenes. For example, in adults, visual sensitivity to different hues shows an asymmetry which coincides with the statistical regularities of colour in the natural world. Infants are sensitive to statistical regularities in social and linguistic stimuli, but whether or not infants' visual systems are tuned to natural scene statistics is currently unclear. We measured colour discrimination in infants to investigate whether or not the visual system can represent chromatic scene statistics in very early life. Our results reveal the earliest association between vision and natural scene statistics that has yet been found: even as young as 4 months of age, colour vision is aligned with the distributions of colours in natural scenes. Research HighlightsWe find infants' colour sensitivity is aligned with the distribution of colours in the natural world, as it is in adults.At just 4 months, infants' visual systems are tailored to extract and represent the statistical regularities of the natural world.This points to a drive for the human brain to represent statistical regularities even at a young age.					Bosten, Jenny/AAB-1559-2019; Bosten, Jenny/N-6211-2015; Franklin, Anna/B-5812-2017	Skelton, Alice Elizabeth/0000-0002-1496-9715; Bosten, Jenny/0000-0001-8944-0990; Franklin, Anna/0000-0003-2201-4377													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13402	http://dx.doi.org/10.1111/desc.13402		MAY 2023						37138516					WOS:000979838200001
J	Forbes, SH; Plunkett, K				Forbes, Samuel H.; Plunkett, Kim			Colour perception changes with basic colour word comprehension	DEVELOPMENTAL SCIENCE												Recent work has investigated the origin of infant colour categories, showing pre-linguistic infants categorise colour even in the absence of colour words. These infant categories are similar but not identical to adult categories, giving rise to an important question about how infant colour perception changes with the learning of colour words. Here we present two novel paradigms in which 12- and 19-month-old participants learning English as their first language were assessed on their perception of colour, while data on their colour word comprehension were also collected. Results indicate that participants' perception of colours close to the colour category boundaries dramatically change after colour word learning. The results highlight the shift made from infant colour categories to adult-like linguistically mediated colour categories that accompanies colour word learning. Research HighlightsWe aimed to test whether colour perception is linguistically mediated in infants.We used novel eye-tracking and pupillometry paradigms to test infant colour perception either side of learning colour words.Infants' discrimination of colour changes after learning colour words, suggesting a shift due to colour word learning.A shift from pre-linguistic colour representation to linguistically mediated colour representation is discussed.					Forbes, Samuel/AAS-2288-2021	Forbes, Samuel/0000-0003-1022-4676; Plunkett, Kim/0000-0003-0216-7480													1363-755X	1467-7687				2023 MAY 1	2023										10.1111/desc.13406	http://dx.doi.org/10.1111/desc.13406		MAY 2023						37127947					WOS:000978709100001
J	Milosavljevic, B; Cook, CJ; Fadera, T; Ghillia, G; Howard, SJ; Makaula, H; Mbye, E; McCann, S; Merkley, R; Mshudulu, M; Saidykhan, M; Touray, E; Tshetu, N; Elwell, C; Moore, SE; Scerif, G; Draper, CE; Lloyd-Fox, S				Milosavljevic, Bosiljka; Cook, Caylee J.; Fadera, Tijan; Ghillia, Giulia; Howard, Steven J.; Makaula, Hleliwe; Mbye, Ebrima; McCann, Samantha; Merkley, Rebecca; Mshudulu, Mbulelo; Saidykhan, Mariama; Touray, Ebou; Tshetu, Nosibusiso; Elwell, Clare; Moore, Sophie E.; Scerif, Gaia; Draper, Catherine E.; Lloyd-Fox, Sarah			Executive functioning skills and their environmental predictors among pre-school aged children in South Africa and The Gambia	DEVELOPMENTAL SCIENCE												Executive functions (EFs) in early childhood are predictors of later developmental outcomes and school readiness. Much of the research on EFs and their psychosocial correlates has been conducted in high-income, minority world countries, which represent a small and biased portion of children globally. The aim of this study is to examine EFs among children aged 3-5 years in two African countries, South Africa (SA) and The Gambia (GM), and to explore shared and distinct predictors of EFs in these settings. The SA sample (N = 243, 51.9% female) was recruited from low-income communities within the Cape Town Metropolitan area. In GM, participants (N = 171, 49.7% female) were recruited from the rural West Kiang region. EFs, working memory (WM), inhibitory control (IC) and cognitive flexibility (CF), were measured using tablet-based tasks. Associations between EF task performance and indicators of socioeconomic status (household assets, caregiver education) and family enrichment factors (enrichment activities, diversity of caregivers) were assessed. Participants in SA scored higher on all EF tasks, but children in both sites predominantly scored within the expected range for their age. There were no associations between EFs and household or familial variables in SA, except for a trend-level association between caregiver education and CF. Patterns were similar in GM, where there was a trend-level association between WM and enrichment activities but no other relationships. We challenge the postulation that children in low-income settings have poorer EFs, simply due to lower socioeconomic status, but highlight the need to identify predictors of EFs in diverse, global settings. Research HighlightsAssessed Executive Functioning (EF) skills and their psychosocial predictors among pre-school aged children (aged 3-5 years) in two African settings (The Gambia and South Africa).On average, children within each setting performed within the expected range for their age, although children in South Africa had higher scores across tasks.There was little evidence of any association between socioeconomic variables and EFs in either site.Enrichment activities were marginally associated with better working memory in The Gambia, and caregiver education with cognitive flexibility in South Africa, both associations were trend-level significance.					Merkley, Rebecca/AAP-5686-2020; Draper, Catherine/GZN-1315-2022	Tshetu, Nosibusiso Lwandiso/0000-0003-3536-793X; Howard, Steven/0000-0002-1258-3210; Milosavljevic, Bosiljka/0000-0001-9590-0869													1363-755X	1467-7687				SEP	2024	27	5			SI					10.1111/desc.13407	http://dx.doi.org/10.1111/desc.13407		MAY 2023						37128134					WOS:000979830800001
J	Cuartas, J; McCoy, D; Sánchez, J; Behrman, J; Cappa, C; Donati, G; Heymann, J; Lu, CL; Raikes, A; Rao, N; Richter, L; Stein, A; Yoshikawa, H				Cuartas, Jorge; McCoy, Dana; Sanchez, Juliana; Behrman, Jere; Cappa, Claudia; Donati, Georgina; Heymann, Jody; Lu, Chunling; Raikes, Abbie; Rao, Nirmala; Richter, Linda; Stein, Alan; Yoshikawa, Hirokazu			Family play, reading, and other stimulation and early childhood development in five low-and-middle-income countries	DEVELOPMENTAL SCIENCE												This paper used longitudinal data from five studies conducted in Bangladesh, Bhutan, Cambodia, Ethiopia, and Rwanda to examine the links between family stimulation and early childhood development outcomes (N = 4904; M-age = 51.5; 49% girls). Results from random-effects and more conservative child-fixed effects models indicate that across these studies, family stimulation, measured by caregivers' engagement in nine activities (e.g., reading, playing, singing), predicted increments in children's early numeracy, literacy, social-emotional, motor, and executive function skills (standardized associations ranged from 0.05 to 0.11 SD). Study-specific models showed variability in the estimates, with null associations in two out of the five studies. These findings indicate the need for additional research on culturally specific ways in which caregivers may support early development and highlight the importance of promoting family stimulation to catalyze positive developmental trajectories in global contexts. Research HighlightsResearch on the links between family stimulation and early childhood development in low-and-middle-income countries (LMICs) is limited.We used longitudinal data from studies conducted in five LMICs to examine the links between family stimulation and early childhood development outcomes.Results suggest that family stimulation predicted increments in children's numeracy, literacy, social-emotional, motor, and executive function skills.We found variability in the observed estimates, with null associations in two out of the five studies, suggesting the need for additional research in LMICs.					Rao, Nirmala/A-3183-2010; Behrman, Jere/A-9734-2009; Stein, Airton/AAD-8391-2020	Heymann, Jody/0000-0003-0008-4198; Cuartas, Jorge/0000-0002-0451-3298; Sanchez-Ariza, Juliana/0009-0003-6766-3132; Behrman, Jere/0000-0001-7835-6283													1363-755X	1467-7687				2023 APR 28	2023										10.1111/desc.13404	http://dx.doi.org/10.1111/desc.13404		APR 2023						37114644					WOS:000977470700001
J	Wagner, B; Slipogor, V; Oh, J; Varga, M; Hoeschele, M				Wagner, Bernhard; Slipogor, Vedrana; Oh, Jinook; Varga, Marion; Hoeschele, Marisa			A comparison between common marmosets (<i>Callithrix jacchus</i>) and human infants sheds light on traits proposed to be at the root of human octave equivalence	DEVELOPMENTAL SCIENCE												Two notes separated by a doubling in frequency sound similar to humans. This "octave equivalence" is critical to perception and production of music and speech and occurs early in human development. Because it also occurs cross-culturally, a biological basis of octave equivalence has been hypothesized. Members of our team previousy suggested four human traits are at the root of this phenomenon: (1) vocal learning, (2) clear octave information in vocal harmonics, (3) differing vocal ranges, and (4) vocalizing together. Using cross-species studies, we can test how relevant these respective traits are, while controlling for enculturation effects and addressing questions of phylogeny. Common marmosets possess forms of three of the four traits, lacking differing vocal ranges. We tested 11 common marmosets by adapting an established head-turning paradigm, creating a parallel test to an important infant study. Unlike human infants, marmosets responded similarly to tones shifted by an octave or other intervals. Because previous studies with the same head-turning paradigm produced differential results to discernable acoustic stimuli in common marmosets, our results suggest that marmosets do not perceive octave equivalence. Our work suggests differing vocal ranges between adults and children and men and women and the way they are used in singing together may be critical to the development of octave equivalence. Research HighlightsA direct comparison of octave equivalence tests with common marmosets and human infantsMarmosets show no octave equivalenceResults emphasize the importance of differing vocal ranges between adults and infants					Šlipogor, Vedrana/M-3387-2019; Hoeschele, Marisa/R-2176-2019	Slipogor, Vedrana/0000-0002-8842-4144; Varga, Marion/0009-0006-8227-652X; Wagner, Bernhard/0000-0002-4433-2897													1363-755X	1467-7687				SEP	2023	26	5								10.1111/desc.13395	http://dx.doi.org/10.1111/desc.13395		APR 2023						37101383					WOS:000975472600001
J	Andreu, CI; García-Rubio, C; Melcón, M; Schonert-Reichl, KA; Albert, J				Andreu, Catherine I. I.; Garcia-Rubio, Carlos; Melcon, Maria; Schonert-Reichl, Kimberly A. A.; Albert, Jacobo			The effectiveness of a school mindfulness-based intervention on the neural correlates of inhibitory control in children at risk: A randomized control trial	DEVELOPMENTAL SCIENCE												Interest in the applications of mindfulness practice in education is growing in the scientific community. Recent research has shown that mindfulness practice in schools may be beneficial for executive functions (EFs) which are abilities crucial for healthy development. The study of the effects of mindfulness practices on children's neural correlates of EFs, particularly inhibitory control, may provide relevant information about the impact and mechanisms of mindfulness-based interventions (MBIs) in children. The aim of the present study was to investigate the effects of a MBI in elementary school children on the neural correlates of inhibitory control via a randomized controlled trial. Children from two 4th grade classrooms and two 5th grade classrooms located in a school identified as having low socioeconomic status in Santiago de Chile were randomly assigned to either receive a MBI or serve as active controls and receive a social skills program. Both before and after the interventions, electroencephalographic activity was recorded during a modified version of the Go/Nogo task in a subsample of children in each group. Additionally, teachers completed questionnaires of students' EFs and students completed self-report measures. Results revealed increases in EFs assessed by questionnaires together with improved P3 amplitude associated with successful response inhibition in children who received the MBI compared to active controls. These results contribute to the understanding of the ways in which mindfulness practices can promote the development of inhibitory control together with EF improvement, factors identified as critical for children's social and emotional development and positive mental health. Research HighlightsThis study investigated the effects of a mindfulness-based intervention in children from a low socioeconomic status school on neural correlates of EFs.Children performed a Go/Nogo task while electroencephalographic activity was recorded and completed questionnaires before and after a MBI or an active control program.Improvements in EFs assessed by questionnaires together with an increased Nogo-P3 activity associated with successful inhibition in children who received the MBI were found.The results could contribute to understand how mindfulness practice can promote the development of inhibitory control in children from vulnerable populations.					RUBIO, CARLOS/AAT-5395-2021; Albert, Jacobo/B-9492-2011	Albert, Jacobo/0000-0001-6538-9801; Garcia-Rubio, Carlos/0000-0002-1249-8649													1363-755X	1467-7687				2023 APR 24	2023										10.1111/desc.13403	http://dx.doi.org/10.1111/desc.13403		APR 2023						37096316					WOS:000974895300001
J	Bohn, M; Tessler, MH; Kordt, C; Hausmann, T; Frank, MC				Bohn, Manuel; Tessler, Michael Henry; Kordt, Clara; Hausmann, Tom; Frank, Michael C. C.			An individual differences perspective on pragmatic abilities in the preschool years	DEVELOPMENTAL SCIENCE												Pragmatic abilities are fundamental to successful language use and learning. Individual differences studies contribute to understanding the psychological processes involved in pragmatic reasoning. Small sample sizes, insufficient measurement tools, and a lack of theoretical precision have hindered progress, however. Three studies addressed these challenges in three- to 5-year-old German-speaking children (N = 228, 121 female). Studies 1 and 2 assessed the psychometric properties of six pragmatics tasks. Study 3 investigated relations among pragmatics tasks and between pragmatics and other cognitive abilities. The tasks were found to measure stable variation between individuals. Via a computational cognitive model, individual differences were traced back to a latent pragmatics construct. This presents the basis for understanding the relations between pragmatics and other cognitive abilities. Research HighlightsIndividual differences in pragmatic abilities are important to understanding variation in language development.Research in this domain lacks a precise theoretical framework and psychometrically high-quality measures.We present six tasks capturing a wide range of pragmatic abilities with excellent re-test reliability.We use a computational cognitive model to provide a substantive theory of individual differences in pragmatic abilities.					Beran, Michael/ABY-1786-2022	Bohn, Manuel/0000-0001-6006-1348; Frank, Michael/0000-0002-7551-4378													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13401	http://dx.doi.org/10.1111/desc.13401		APR 2023						37089076					WOS:000974581500001
J	West, KL; Saleh, AN; Adolph, KE; Tamis-LeMonda, CS				West, Kelsey L.; Saleh, Annissa N.; Adolph, Karen E.; Tamis-LeMonda, Catherine S.			"Go, go, go!" Mothers' verbs align with infants' locomotion	DEVELOPMENTAL SCIENCE												Caregivers often tailor their language to infants' ongoing actions (e.g., "are you stacking the blocks?"). When infants develop new motor skills, do caregivers show concomitant changes in their language input? We tested whether the use of verbs that refer to locomotor actions (e.g., "come," "bring," "walk") differed for mothers of 13-month-old crawling (N = 16) and walking infants (N = 16), and mothers of 18-month-old experienced walkers (N = 16). Mothers directed twice as many locomotor verbs to walkers compared to same-age crawlers, but mothers' locomotor verbs were similar for younger and older walkers. In real-time, mothers' use of locomotor verbs was dense when infants were locomoting, and sparse when infants were stationary, regardless of infants' crawler/walker status. Consequently, infants who spent more time in motion received more locomotor verbs compared to infants who moved less frequently. Findings indicate that infants' motor skills guide their in-the-moment behaviors, which in turn shape the language they receive from caregivers. Research HighlightsInfants' motor skills guide their in-the-moment behaviors, which in turn shape the language they receive from caregivers.Mothers directed more frequent and diverse verbs that referenced locomotion (e.g., "come," "go," "bring") to walking infants compared to same-aged crawling infants.Mothers' locomotor verbs were temporally dense when infants locomoted and sparse when infants were stationary, regardless of whether infants could walk or only crawl.						Saleh, Annissa/0000-0002-4516-5859; Adolph, Karen/0000-0003-2819-134X													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13397	http://dx.doi.org/10.1111/desc.13397		APR 2023						37078147					WOS:000972374500001
J	Leahy, B				Leahy, Brian			Don't you see the possibilities? Young preschoolers may lack possibility concepts	DEVELOPMENTAL SCIENCE												Preschoolers struggle to solve problems when they have to consider what might and might not happen. Instead of planning for all open possibilities, they simulate one possibility and treat it as the fact of the matter. Why? Are scientists asking them to solve problems that outstrip their executive capacity? Or do children lack the logical concepts needed to take multiple conflicting possibilities into account? To address this question, task demands were eliminated from an existing measure of children's ability to think about mere possibilities. One hundred nineteen 2.5- to 4.9-year-olds were tested. Participants were highly motivated but could not solve the problem. Bayesian analysis revealed strong evidence that reducing task demands while holding reasoning demands constant did not change performance. Children's struggles with the task cannot be explained by these task demands. Results are consistent with the hypothesis that children struggle because they cannot deploy possibility concepts that allow them to mark representations as merely possible. Research HighlightsPreschoolers are surprisingly irrational when faced with problems that ask them to consider what might and might not be the case.These irrationalities could arise from deficits in children's logical reasoning capacities or from extraneous task demands. This paper describes three plausible task demands.A new measure is introduced that preserves logical reasoning demands while eliminating all three extraneous task demands.Eliminating these task demands does not change performance. These task demands are not likely a cause of children's irrational behavior.						Leahy, Brian/0000-0002-1815-6981													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13400	http://dx.doi.org/10.1111/desc.13400		APR 2023						37073569					WOS:000970183900001
J	Wong, A; Cordes, S; Harris, PL; Chernyak, N				Wong, Alyson; Cordes, Sara; Harris, Paul L.; Chernyak, Nadia			Being nice by choice: The effect of counterfactual reasoning on children's social evaluations	DEVELOPMENTAL SCIENCE												The ability to engage in counterfactual thinking (reason about what else could have happened) is critical to learning, agency, and social evaluation. However, not much is known about how individual differences in counterfactual reasoning may play a role in children's social evaluations. In the current study, we investigate how prompting children to engage in counterfactual thinking about positive moral actions impacts children's social evaluations. Eighty-seven 4-8-year-olds were introduced to a character who engaged in a positive moral action (shared a sticker with a friend) and asked about what else the character could have done with the sticker (counterfactual simulation). Children were asked to generate either a high number of counterfactuals (five alternative actions) or a low number of counterfactuals (one alternative action). Children were then asked a series of social evaluation questions contrasting that character with one who did not have a choice and had no alternatives (was told to give away the sticker to his friend). Results show that children who generated selfish counterfactuals were more likely to positively evaluate the character with choice than children who did not generate selfish counterfactuals, suggesting that generating counterfactuals most distant from the chosen action (prosociality) leads children to view prosocial actions more positively. We also found age-related changes: as children got older, regardless of the type of counterfactuals generated, they were more likely to evaluate the character with choice more positively. These results highlight the importance of counterfactual reasoning in the development of moral evaluations. Research HighlightsOlder children were more likely to endorse agents who choose to share over those who do not have a choice.Children who were prompted to generate more counterfactuals were more likely to allocate resources to characters with choice.Children who generated selfish counterfactuals more positively evaluated agents with choice.Comparable to theories suggesting children punish willful transgressors more than accidental transgressors, we propose children also consider free will when making positive moral evaluations.					Chernyak, Nadia/I-2425-2019	Cordes, Sara/0000-0003-3837-6188; Wong, Alyson/0000-0002-6903-0289; Chernyak, Nadia/0000-0003-3061-0523													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13394	http://dx.doi.org/10.1111/desc.13394		APR 2023						37073547					WOS:000970013900001
J	Bakopoulou, M; Lorenz, MG; Forbes, SH; Tremlin, R; Bates, J; Samuelson, LK				Bakopoulou, Milena; Lorenz, Megan G.; Forbes, Samuel H.; Tremlin, Rachel; Bates, Jessica; Samuelson, Larissa K.			Vocabulary and automatic attention: The relation between novel words and gaze dynamics in noun generalization	DEVELOPMENTAL SCIENCE												Words direct visual attention in infants, children, and adults, presumably by activating representations of referents that then direct attention to matching stimuli in the visual scene. Novel, unknown, words have also been shown to direct attention, likely via the activation of more general representations of naming events. To examine the critical issue of how novel words and visual attention interact to support word learning we coded frame-by-frame the gaze of 17- to 31-month-old children (n = 66, 38 females) while generalizing novel nouns. We replicate prior findings of more attention to shape when generalizing novel nouns, and a relation to vocabulary development. However, we also find that following a naming event, children who produce fewer nouns take longer to look at the objects they eventually select and make more transitions between objects before making a generalization decision. Children who produce more nouns look to the objects they eventually select more quickly following the naming event and make fewer looking transitions. We discuss these findings in the context of prior proposals regarding children's few-shot category learning, and a developmental cascade of multiple perceptual, cognitive, and word-learning processes that may operate in cases of both typical development and language delay. Research HighlightsExamined how novel words guide visual attention by coding frame-by-frame where children look when asked to generalize novel names.Gaze patterns differed with vocabulary size: children with smaller vocabularies attended to generalization targets more slowly and did more comparison than those with larger vocabularies.Demonstrates a relationship between vocabulary size and attention to object properties during naming.This work has implications for looking-based tests of early cognition, and our understanding of children's few-shot category learning.					Lorenz, Michael/F-2382-2018; Forbes, Samuel/AAS-2288-2021	Forbes, Samuel/0000-0003-1022-4676; Samuelson, Larissa/0000-0002-9141-3286													1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13399	http://dx.doi.org/10.1111/desc.13399		APR 2023						37072679					WOS:000971827800001
J	Haskaraca, FN; Ilgaz, H				Haskaraca, Feride Nur; Ilgaz, Hande			Culturally constituted universals: Evidential basis of belief matters	DEVELOPMENTAL SCIENCE												Differences in the sequence with which children pass the tasks in Wellman and Liu's (2004) theory of mind (ToM) battery is increasingly bringing into question the universal and cultural specifics of children's developing understanding of others' minds. Children from China, Iran, and Turkey pass the knowledge access (KA) task of the battery earlier than they pass the diverse beliefs (DB) task (e.g., Selcuk et al., 2018). This pattern is the reverse of what has been documented with children from Australia and the US (e.g., Peterson et al., 2005). This paper presents three studies with Turkish samples that explore the possible reasons for developmental sequence and performance differences in the ToM battery. Study 1 investigated Turkish-speaking adults' judgments of appropriateness for different epistemic verbs as used in the DB and false belief (FB) tasks. Study 2 investigated whether adults' performance (i.e., accuracy, reaction time) on FB tasks were affected by culturally preferred uses of these verbs. Collectively these studies showed that adults found different epistemic language ("guess," "think," and the Turkish-specific "falsely think") to be appropriate for different belief-based tasks. However, there was no difference in adults' performance based on epistemic language. In Study 3, Turkish-speaking preschoolers' performance in belief-related tasks based on variations in epistemic language and epistemic features (i.e., presence of evidence) was investigated. Among five modifications, Turkish children benefited only from a modification that involved the manipulation of the epistemological basis for ambiguous beliefs (i.e., visual evidence for belief).					Ilgaz, Hande/AFN-6856-2022	Ilgaz, Hande/0000-0003-2785-6717; Haskaraca, Feride Nur/0000-0003-0477-4444													1363-755X	1467-7687				SEP	2024	27	5			SI				e13398	10.1111/desc.13398	http://dx.doi.org/10.1111/desc.13398		APR 2023						37062958					WOS:000973689000001
J	Rizzo, MT; Roberts, SO; Rhodes, M				Rizzo, Michael T.; Roberts, Steven O.; Rhodes, Marjorie			The effect of group status on children's hierarchy-reinforcing beliefs	DEVELOPMENTAL SCIENCE												Members of advantaged groups are more likely than members of disadvantaged groups to think, feel, and behave in ways that reinforce their group's position within the hierarchy. This study examined how children's status within a group-based hierarchy shapes their beliefs about the hierarchy and the groups that comprise it in ways that reinforce the hierarchy. To do this, we randomly assigned children (4-8 years; N = 123; 75 female, 48 male; 21 Asian, 9 Black, 21 Latino/a, 1 Middle-Eastern/North-African, 14 multiracial, 41 White, 16 not-specified) to novel groups that differed in social status (advantaged, disadvantaged, neutral third-party) and assessed their beliefs about the hierarchy. Across five separate assessments, advantaged-group children were more likely to judge the hierarchy to be fair, generalizable, and wrong to challenge and were more likely to hold biased intergroup attitudes and exclude disadvantaged group members. In addition, with age, children in both the advantaged- and disadvantaged-groups became more likely to see membership in their own group as inherited, while at the same time expecting group-relevant behaviors to be determined more by the environment. With age, children also judged the hierarchy to be more unfair and expected the hierarchy to generalize across contexts. These findings provide novel insights into how children's position within hierarchies can contribute to the formation of hierarchy-reinforcing beliefs.					Rizzo, Michael/I-8226-2019														1363-755X	1467-7687				NOV	2023	26	6								10.1111/desc.13393	http://dx.doi.org/10.1111/desc.13393		APR 2023						37056163					WOS:000971702700001
